# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 16 10:19:21 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ALBRECHT_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract target=ref>Albrecht et al. 2012</a>,,,,,,,,,,,0,<a refstr=ALBRECHT_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract target=ref>Albrecht et al. 2012</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2019-12-02,2012-09,2019-12-05
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,3.52474990000,,,,,,,,,,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,6065.00,1.155000,1.119000,0.0000,[Fe/H],4.361000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2022-01-24,2022-02,2022-01-24
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.52475460000,,16.37760000,1.46111412,,,,,587.0980,1371.00,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6052.00,1.190000,,,,4.342580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2024-11-20,2017-07,2024-11-20
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,4.46529340000,0.0553500000,13.64135300,1.21700000,166.54292000,0.52400000,Mass,,,1291.00,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,5975.00,1.112000,1.134000,0.1300,[Fe/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2016-01-12,2010-11,2016-01-14
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,4.46529920000,,,,,,,,,,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5975.00,1.135000,1.133000,0.1300,[Fe/H],4.382000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2022-01-24,2022-02,2022-01-24
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=BARSTOW_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...834...50B/abstract target=ref>Barstow et al. 2017</a>,,,,,,,,,,1322.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6051.18,1.178390,1.126000,0.1578,[M/H],4.347030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2016-10-12,2017-01,2016-10-13
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,4.46529913000,,,,,,,,,,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5975.00,1.135000,1.133000,0.1300,[Fe/H],4.382000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2024-03-04,2023-03,2024-03-04
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,4.46529680000,0.0556100000,14.78467100,1.31900000,168.13207000,0.52900000,Mass,0.000000,,1322.00,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,5980.00,,,0.1300,[Fe/H],4.382000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2016-03-29,2016-06,2016-03-31
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,4.46543000000,0.0553000000,13.92157800,1.24200000,169.08556000,0.53200000,Mass,,,1306.00,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5975.00,1.135000,1.133000,0.1300,[Fe/H],4.382000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2016-02-24,2008-04,2016-02-25
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=WAKEFORD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3481W/abstract target=ref> Wakeford et al. 2013</a>,4.46529974000,,,,,,,,,,0,<a refstr=WAKEFORD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3481W/abstract target=ref> Wakeford et al. 2013</a>,,6000.00,,,0.1000,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2015-08-26,2013-11,2015-08-27
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,4.46529340000,0.0551000000,,,169.72122000,0.53400000,Msini,0.000000,,,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,G0 V,6067.00,1.150000,1.120000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2018-09-25,2018-11,2018-09-27
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,4.46529958000,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2022-10-18,2022-04,2022-10-18
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=YAL_CCEDIL___X131_NKAYA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp..965Y/abstract target=ref>Yal&ccedil;&#x131;nkaya et al. 2024</a>,4.46530031000,,,,,,,,,,0,<a refstr=YAL_CCEDIL___X131_NKAYA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp..965Y/abstract target=ref>Yal&ccedil;&#x131;nkaya et al. 2024</a>,,5975.00,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2024-05-08,2024-05,2024-05-08
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,4.46529860000,,14.53310000,1.29655857,,,,,259.6870,1118.00,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6051.20,1.180000,,,,4.350000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2025-05-05,2017-07,2025-05-05
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,4.46529976000,0.0553000000,13.92157800,1.24200000,166.86075000,0.52500000,Mass,0.011000,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5980.00,1.135000,1.133000,0.1300,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2019-03-18,2017-06,2019-03-21
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=JOHNSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...686..649J/abstract target=ref> Johnson et al. 2008 </a>,4.46529340000,,13.73100000,1.22500000,166.53600000,0.52400000,Mass,0.000000,,,0,<a refstr=JOHNSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...686..649J/abstract target=ref> Johnson et al. 2008 </a>,G0 V,,1.115000,1.133000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2014-05-14,2008-10,2014-05-14
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,4.46529000000,0.0551000000,15.24424000,1.36000000,168.44990000,0.53000000,Mass,0.000000,,,0,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,,5975.00,1.150000,1.120000,0.1300,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2015-09-02,2007-02,2015-09-03
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,4.46000000000,,14.79588000,1.32000000,168.44990000,0.53000000,Mass,,,1320.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6051.18,1.178390,1.126000,0.1578,[M/H],4.347030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2016-01-12,2016-01,2016-01-14
HAT-P-1 b,HAT-P-1,1,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,4.46529976000,0.0556100000,14.78467100,1.31900000,166.86075000,0.52500000,Mass,,,1322.00,0,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,,5980.00,1.174000,1.151000,0.1300,[Fe/H],4.359000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,9.8270000,8.8580000,10.1786000,2015-09-08,2014-01,2015-09-10
